ENSG00000000003	3403
ENSG00000000005	1
ENSG00000000419	766
ENSG00000000457	310
ENSG00000000460	552
ENSG00000000938	299
ENSG00000000971	374
ENSG00000001036	1986
ENSG00000001084	1517
ENSG00000001167	1408
ENSG00000001460	37
ENSG00000001461	179
ENSG00000001497	1194
ENSG00000001561	533
ENSG00000001617	599
ENSG00000001626	7
ENSG00000001629	4046
ENSG00000001630	4802
ENSG00000001631	514
ENSG00000002016	364
ENSG00000002330	1624
ENSG00000002549	3623
ENSG00000002586	10139
ENSG00000002587	1141
ENSG00000002726	0
ENSG00000002745	24
ENSG00000002746	633
ENSG00000002822	1508
ENSG00000002834	6121
ENSG00000002919	1544
ENSG00000002933	1342
ENSG00000003056	2494
ENSG00000003096	1379
ENSG00000003137	227
ENSG00000003147	631
ENSG00000003249	382
ENSG00000003393	1145
ENSG00000003400	179
ENSG00000003402	1080
ENSG00000003436	1248
ENSG00000003509	349
ENSG00000003756	3770
ENSG00000003987	127
ENSG00000003989	533
ENSG00000004059	6393
ENSG00000004139	992
ENSG00000004142	4421
ENSG00000004399	3850
ENSG00000004455	2526
ENSG00000004468	340
ENSG00000004478	5275
ENSG00000004487	7113
ENSG00000004534	2227
ENSG00000004660	99
ENSG00000004700	840
ENSG00000004766	1400
ENSG00000004776	1261
ENSG00000004777	3849
ENSG00000004779	1916
ENSG00000004799	899
ENSG00000004809	2
ENSG00000004838	74
ENSG00000004846	3
ENSG00000004848	125
ENSG00000004864	1706
ENSG00000004866	1507
ENSG00000004897	1611
ENSG00000004939	4
ENSG00000004948	8
ENSG00000004961	792
ENSG00000004975	1492
ENSG00000005001	0
ENSG00000005007	3732
ENSG00000005020	2618
ENSG00000005022	10483
ENSG00000005059	822
ENSG00000005073	394
ENSG00000005075	1833
ENSG00000005100	1376
ENSG00000005102	0
ENSG00000005108	2243
ENSG00000005156	1289
ENSG00000005175	947
ENSG00000005187	12
ENSG00000005189	508
ENSG00000005194	3398
ENSG00000005206	1559
ENSG00000005238	890
ENSG00000005243	224
ENSG00000005249	1768
ENSG00000005302	1049
ENSG00000005339	3400
ENSG00000005379	491
ENSG00000005381	7
ENSG00000005421	3
ENSG00000005436	681
ENSG00000005448	1527
ENSG00000005469	796
ENSG00000005471	137
ENSG00000005483	3877
ENSG00000005486	7152
ENSG00000005513	14444
ENSG00000005700	1678
ENSG00000005801	1173
ENSG00000005810	1841
ENSG00000005812	2481
ENSG00000005844	272
ENSG00000005882	1821
ENSG00000005884	1116
ENSG00000005889	1000
ENSG00000005893	3379
ENSG00000005961	57
ENSG00000005981	24
ENSG00000006007	3242
ENSG00000006015	829
ENSG00000006016	29
ENSG00000006025	672
ENSG00000006042	1787
ENSG00000006047	21
ENSG00000006059	0
ENSG00000006062	543
ENSG00000006071	102
ENSG00000006116	49
ENSG00000006118	4080
ENSG00000006125	7942
