ENSG00000000003	2739
ENSG00000000005	17
ENSG00000000419	828
ENSG00000000457	449
ENSG00000000460	441
ENSG00000000938	285
ENSG00000000971	375
ENSG00000001036	2969
ENSG00000001084	3394
ENSG00000001167	1277
ENSG00000001460	45
ENSG00000001461	363
ENSG00000001497	1665
ENSG00000001561	619
ENSG00000001617	449
ENSG00000001626	142
ENSG00000001629	6761
ENSG00000001630	9884
ENSG00000001631	795
ENSG00000002016	311
ENSG00000002330	2452
ENSG00000002549	4496
ENSG00000002586	19479
ENSG00000002587	954
ENSG00000002726	0
ENSG00000002745	9
ENSG00000002746	129
ENSG00000002822	1575
ENSG00000002834	9428
ENSG00000002919	1160
ENSG00000002933	3340
ENSG00000003056	1791
ENSG00000003096	717
ENSG00000003137	424
ENSG00000003147	157
ENSG00000003249	569
ENSG00000003393	1676
ENSG00000003400	280
ENSG00000003402	2227
ENSG00000003436	1189
ENSG00000003509	396
ENSG00000003756	3896
ENSG00000003987	90
ENSG00000003989	3783
ENSG00000004059	7449
ENSG00000004139	826
ENSG00000004142	4870
ENSG00000004399	5091
ENSG00000004455	3460
ENSG00000004468	2550
ENSG00000004478	2021
ENSG00000004487	6058
ENSG00000004534	2212
ENSG00000004660	329
ENSG00000004700	844
ENSG00000004766	1596
ENSG00000004776	3767
ENSG00000004777	3046
ENSG00000004779	1559
ENSG00000004799	1499
ENSG00000004809	2
ENSG00000004838	294
ENSG00000004846	2
ENSG00000004848	857
ENSG00000004864	2053
ENSG00000004866	2477
ENSG00000004897	1664
ENSG00000004939	8
ENSG00000004948	1
ENSG00000004961	939
ENSG00000004975	1639
ENSG00000005001	1
ENSG00000005007	6503
ENSG00000005020	1496
ENSG00000005022	11988
ENSG00000005059	1227
ENSG00000005073	5
ENSG00000005075	2193
ENSG00000005100	1367
ENSG00000005102	0
ENSG00000005108	1016
ENSG00000005156	1031
ENSG00000005175	609
ENSG00000005187	12
ENSG00000005189	377
ENSG00000005194	2865
ENSG00000005206	3753
ENSG00000005238	2403
ENSG00000005243	657
ENSG00000005249	1544
ENSG00000005302	1110
ENSG00000005339	5153
ENSG00000005379	485
ENSG00000005381	40
ENSG00000005421	41
ENSG00000005436	1058
ENSG00000005448	1554
ENSG00000005469	1673
ENSG00000005471	264
ENSG00000005483	5266
ENSG00000005486	11108
ENSG00000005513	7304
ENSG00000005700	1586
ENSG00000005801	864
ENSG00000005810	1493
ENSG00000005812	1894
ENSG00000005844	153
ENSG00000005882	2560
ENSG00000005884	1423
ENSG00000005889	1467
ENSG00000005893	6803
ENSG00000005961	45
ENSG00000005981	17
ENSG00000006007	4672
ENSG00000006015	1108
ENSG00000006016	1669
ENSG00000006025	725
ENSG00000006042	85
ENSG00000006047	49
ENSG00000006059	12
ENSG00000006062	1433
ENSG00000006071	568
ENSG00000006116	125
ENSG00000006118	8339
ENSG00000006125	7673
ENSG00000006128	990
ENSG00000006194	2036
