ENSG00000000003	3166
ENSG00000000005	81
ENSG00000000419	1162
ENSG00000000457	197
ENSG00000000460	361
ENSG00000000938	332
ENSG00000000971	901
ENSG00000001036	2623
ENSG00000001084	1830
ENSG00000001167	607
ENSG00000001460	217
ENSG00000001461	81
ENSG00000001497	1499
ENSG00000001561	308
ENSG00000001617	409
ENSG00000001626	6
ENSG00000001629	4266
ENSG00000001630	5438
ENSG00000001631	1095
ENSG00000002016	830
ENSG00000002330	3367
ENSG00000002549	4483
ENSG00000002586	29924
ENSG00000002587	1447
ENSG00000002726	5
ENSG00000002745	334
ENSG00000002746	45
ENSG00000002822	1120
ENSG00000002834	5700
ENSG00000002919	1620
ENSG00000002933	9084
ENSG00000003056	2188
ENSG00000003096	226
ENSG00000003137	67
ENSG00000003147	637
ENSG00000003249	588
ENSG00000003393	1005
ENSG00000003400	313
ENSG00000003402	2113
ENSG00000003436	1394
ENSG00000003509	665
ENSG00000003756	8870
ENSG00000003987	81
ENSG00000003989	1370
ENSG00000004059	7085
ENSG00000004139	1084
ENSG00000004142	4605
ENSG00000004399	3685
ENSG00000004455	2160
ENSG00000004468	1678
ENSG00000004478	3105
ENSG00000004487	2521
ENSG00000004534	5726
ENSG00000004660	115
ENSG00000004700	417
ENSG00000004766	1114
ENSG00000004776	15117
ENSG00000004777	2369
ENSG00000004779	2249
ENSG00000004799	194
ENSG00000004809	1
ENSG00000004838	1233
ENSG00000004846	2
ENSG00000004848	84
ENSG00000004864	1083
ENSG00000004866	1344
ENSG00000004897	588
ENSG00000004939	6
ENSG00000004948	1
ENSG00000004961	479
ENSG00000004975	2194
ENSG00000005001	0
ENSG00000005007	4024
ENSG00000005020	2452
ENSG00000005022	8208
ENSG00000005059	1664
ENSG00000005073	30
ENSG00000005075	3670
ENSG00000005100	1469
ENSG00000005102	0
ENSG00000005108	771
ENSG00000005156	678
ENSG00000005175	695
ENSG00000005187	27
ENSG00000005189	162
ENSG00000005194	2161
ENSG00000005206	6906
ENSG00000005238	1934
ENSG00000005243	1507
ENSG00000005249	401
ENSG00000005302	1042
ENSG00000005339	2306
ENSG00000005379	989
ENSG00000005381	24
ENSG00000005421	11
ENSG00000005436	812
ENSG00000005448	914
ENSG00000005469	1393
