ENSG00000000003	3468
ENSG00000000005	8
ENSG00000000419	1110
ENSG00000000457	298
ENSG00000000460	413
ENSG00000000938	227
ENSG00000000971	726
ENSG00000001036	2534
ENSG00000001084	1271
ENSG00000001167	646
ENSG00000001460	163
ENSG00000001461	74
ENSG00000001497	1809
ENSG00000001561	231
ENSG00000001617	326
ENSG00000001626	2
ENSG00000001629	3072
ENSG00000001630	3519
ENSG00000001631	886
ENSG00000002016	608
ENSG00000002330	3633
ENSG00000002549	3225
ENSG00000002586	21318
ENSG00000002587	1049
ENSG00000002726	2
ENSG00000002745	66
ENSG00000002746	34
ENSG00000002822	1183
ENSG00000002834	5844
ENSG00000002919	1850
ENSG00000002933	2306
ENSG00000003056	1957
ENSG00000003096	484
ENSG00000003137	47
ENSG00000003147	354
ENSG00000003249	303
ENSG00000003393	1148
ENSG00000003400	387
ENSG00000003402	1914
ENSG00000003436	416
ENSG00000003509	525
ENSG00000003756	9198
ENSG00000003987	69
ENSG00000003989	295
ENSG00000004059	10894
ENSG00000004139	981
ENSG00000004142	3629
ENSG00000004399	4244
ENSG00000004455	2748
ENSG00000004468	983
ENSG00000004478	4426
ENSG00000004487	3961
ENSG00000004534	7657
ENSG00000004660	120
ENSG00000004700	466
ENSG00000004766	1130
ENSG00000004776	2944
ENSG00000004777	2938
ENSG00000004779	2897
ENSG00000004799	527
ENSG00000004809	0
ENSG00000004838	150
ENSG00000004846	1
ENSG00000004848	141
ENSG00000004864	1324
ENSG00000004866	1552
ENSG00000004897	597
ENSG00000004939	5
ENSG00000004948	7
ENSG00000004961	757
ENSG00000004975	1248
ENSG00000005001	1
ENSG00000005007	3520
ENSG00000005020	393
ENSG00000005022	13524
ENSG00000005059	1649
ENSG00000005073	23
ENSG00000005075	3592
ENSG00000005100	1174
ENSG00000005102	0
ENSG00000005108	500
ENSG00000005156	848
ENSG00000005175	713
ENSG00000005187	24
ENSG00000005189	207
ENSG00000005194	2986
ENSG00000005206	5552
ENSG00000005238	2027
ENSG00000005243	854
ENSG00000005249	305
ENSG00000005302	1361
ENSG00000005339	2775
ENSG00000005379	901
ENSG00000005381	7
ENSG00000005421	6
ENSG00000005436	750
ENSG00000005448	936
ENSG00000005469	1257
ENSG00000005471	114
ENSG00000005483	2926
ENSG00000005486	9001
ENSG00000005513	14976
ENSG00000005700	1210
ENSG00000005801	1317
ENSG00000005810	1375
ENSG00000005812	1744
ENSG00000005844	186
ENSG00000005882	1708
ENSG00000005884	1527
ENSG00000005889	943
ENSG00000005893	3112
ENSG00000005961	60
ENSG00000005981	3
ENSG00000006007	3200
ENSG00000006015	1567
ENSG00000006016	24
ENSG00000006025	1204
ENSG00000006042	1437
ENSG00000006047	6
ENSG00000006059	0
ENSG00000006062	1103
ENSG00000006071	436
ENSG00000006116	80
ENSG00000006118	3537
ENSG00000006125	2657
ENSG00000006128	761
ENSG00000006194	1038
ENSG00000006210	3157
ENSG00000006282	1007
ENSG00000006283	106
ENSG00000006327	3057
ENSG00000006377	9
ENSG00000006432	9
ENSG00000006451	3489
ENSG00000006453	53
ENSG00000006459	547
ENSG00000006468	6103
ENSG00000006530	1933
ENSG00000006534	242
ENSG00000006555	0
ENSG00000006576	464
ENSG00000006606	8
ENSG00000006607	481
ENSG00000006611	30
ENSG00000006625	1014
ENSG00000006634	1190
ENSG00000006638	127
ENSG00000006652	2747
ENSG00000006659	0
ENSG00000006695	354
ENSG00000006704	1335
ENSG00000006712	2807
ENSG00000006715	3548
ENSG00000006740	110
ENSG00000006744	2305
ENSG00000006747	447
ENSG00000006756	922
ENSG00000006757	391
ENSG00000006788	1
ENSG00000006831	1916
ENSG00000006837	240
ENSG00000007001	51
ENSG00000007038	0
ENSG00000007047	2241
ENSG00000007062	506
ENSG00000007080	3253
ENSG00000007129	58
ENSG00000007168	5251
ENSG00000007171	122
ENSG00000007174	230
ENSG00000007202	3184
ENSG00000007216	0
ENSG00000007237	1056
ENSG00000007255	768
ENSG00000007264	77
ENSG00000007306	0
ENSG00000007312	17
ENSG00000007314	7
ENSG00000007341	813
ENSG00000007350	26
ENSG00000007372	1664
ENSG00000007376	1245
ENSG00000007384	1743
ENSG00000007392	3516
ENSG00000007402	94
ENSG00000007516	2520
ENSG00000007520	1786
ENSG00000007541	1772
ENSG00000007545	1268
ENSG00000007866	638
ENSG00000007908	14
ENSG00000007923	2301
ENSG00000007933	66
ENSG00000007944	65
ENSG00000007952	91
ENSG00000007968	294
ENSG00000008018	6854
ENSG00000008056	796
ENSG00000008083	720
ENSG00000008086	13
ENSG00000008118	96
ENSG00000008128	779
ENSG00000008130	1929
ENSG00000008196	0
ENSG00000008197	0
ENSG00000008226	150
ENSG00000008256	2057
ENSG00000008277	166
ENSG00000008282	3062
ENSG00000008283	169
ENSG00000008294	10295
ENSG00000008300	1402
ENSG00000008311	865
ENSG00000008323	2
ENSG00000008324	811
ENSG00000008382	576
ENSG00000008394	2050
ENSG00000008405	2261
ENSG00000008438	0
ENSG00000008441	3736
ENSG00000008513	730
ENSG00000008516	507
ENSG00000008517	809
ENSG00000008710	6519
ENSG00000008735	736
ENSG00000008838	2515
ENSG00000008853	623
ENSG00000008869	787
ENSG00000008952	4574
ENSG00000008988	19063
